dataset	method	trial	mse	r2	time
uball5d	rand	38	0.0329487194323	-6.79154619558	74996.60671925545
uball5d	rand	40	0.0349347646421	-1.99246534451	52346.71236157417
uball5d	rand	42	0.0290029173865	-3.52193147241	52421.493175029755
uball5d	rand	43	0.0316587019262	-3.89995345355	52394.35811209679
uball5d	rand	41	0.0342578847034	-4.3572771341	53020.593359708786
uball5d	rand	46	0.0329966347275	-4.09263248763	52314.85306596756
uball5d	rand	45	0.033952577128	-4.48906313916	52798.033219099045
uball5d	rand	44	0.0302493999455	-3.6189031496	53083.04679059982
uball5d	rand	47	0.0264444711518	-0.989473300513	52411.51170182228
uball5d	rand	49	0.036870427039	0.0	52442.83207845688
uball5d	rand	48	0.0308887744853	-3.80867794104	53187.621760606766
yacht	rand	22	63.1166417	0.623135703834	111165.95286345482
yacht	rand	14	38.9274254827	0.862443289414	112289.72339248657
yacht	rand	40	4.9972507865	0.983682903024	112351.12152934074
yacht	rand	10	20.6245766245	0.904149120872	112392.8424448967
yacht	rand	36	72.9899302255	0.866603760942	112569.01971101761
yacht	rand	25	15.029706569	0.926586569698	112655.61645030975
yacht	rand	12	71.3995758909	0.848911962321	112694.54051303864
yacht	rand	35	79.8351683297	0.328671191589	112738.53778600693
yacht	rand	21	80.6975740597	0.498002864545	112740.31960916519
yacht	rand	2	6.82055438892	0.970870716117	112774.03940558434
yacht	rand	39	14.299393371	0.931465979637	112804.5517756939
yacht	rand	20	61.4247754263	0.717459630973	112819.1463868618
yacht	rand	8	31.7474761155	0.868352753095	112861.88050627708
yacht	rand	30	50.5738376659	0.813349328743	112915.1669459343
yacht	rand	27	32.4913330822	0.885576799094	112956.28446340561
yacht	rand	44	16.869151654	0.92062489662	112988.10169816017
yacht	rand	13	16.5520110529	0.915180768069	113093.71414709091
yacht	rand	23	19.6067820065	0.920819984928	113094.23232531548
yacht	rand	3	21.3188939074	0.927445469411	113094.59975767136
yacht	rand	37	7.54118741523	0.930828794704	113108.20013952255
yacht	rand	38	12.8164852134	0.940394546153	113111.40177464485
yacht	rand	9	37.9339196094	0.76077456713	113116.66212129593
yacht	rand	18	17.2901107032	0.918213036338	113202.1621940136
yacht	rand	48	114.701817263	0.026376894238	113212.64533138275
yacht	rand	42	24.9750998676	0.86439283428	113242.52911996841
yacht	rand	28	34.3464830603	0.876576146035	113250.78304076195
yacht	rand	6	59.4447810621	0.697320186545	113255.40965938568
yacht	rand	5	18.6099657085	0.917568595845	113273.6103758812
yacht	rand	24	57.6129971351	0.729065702085	113276.26763153076
yacht	rand	17	28.823791885	0.905329146296	113349.95741581917
yacht	rand	16	13.232582116	0.930248547462	113378.34933257103
yacht	rand	0	22.7158855282	0.851131321514	113381.76576590538
yacht	rand	15	15.9089752866	0.935146108589	113386.45300745964
yacht	rand	49	21.9141614106	0.879651738839	113387.73138523102
yacht	rand	34	76.9217611693	0.201766196318	113395.61421656609
yacht	rand	32	71.1912459916	0.188099057078	113409.81421351433
yacht	rand	43	112.88639982	0.0440059713928	113417.40433478355
yacht	rand	46	13.1908890777	0.945102384939	113417.5307393074
yacht	rand	1	26.1877246517	0.878823779156	113432.82596468925
yacht	rand	11	21.9118759719	0.856102045444	113445.96629428864
yacht	rand	29	13.2742817655	0.938659919473	113458.77682948112
yacht	rand	47	4.14997286933	0.986048960951	113473.7160410881
yacht	rand	26	7.0066735644	0.970052585404	113475.9087331295
yacht	rand	33	18.9124074802	0.920836199659	113477.64827418327
yacht	rand	19	17.0682765506	0.924658234908	113486.8777308464
yacht	rand	45	19.667374922	0.905300727897	113489.211155653
yacht	rand	7	69.0652577319	0.517845073138	113490.19901609421
yacht	rand	4	16.4411495486	0.924758309383	113494.82372808456
yacht	rand	31	27.8761109206	0.875203455155	113500.72514557838
yacht	rand	41	2.68525672578	0.987250248814	113503.24903130531
airfoil	tournament	18	29.5444881552	-0.651544547629	32413.301352500916
airfoil	tournament	7	29.1177875939	-0.580223915905	42700.17896723747
airfoil	tournament	16	20.2162668532	-0.158524592888	65765.89374876022
airfoil	tournament	10	23.4575440876	0.117750157719	66287.36608290672
airfoil	tournament	17	18.9855749052	0.36921376901	66499.9161207676
airfoil	tournament	3	20.3352878019	0.196078487358	71642.35676193237
airfoil	tournament	4	16.9009489845	0.480543579965	72740.07990074158
airfoil	tournament	13	22.483937332	0.107718412466	72917.76075983047
airfoil	tournament	6	20.3178478597	0.339178578177	73087.66142582893
airfoil	tournament	15	19.5665170537	0.211159057915	73291.82679271698
airfoil	tournament	5	21.566170459	0.303915392474	74057.19482135773
airfoil	tournament	12	15.2731701774	0.488947969506	74748.30374860764
airfoil	tournament	14	22.8244726531	-0.0820569482609	75039.57700133324
airfoil	tournament	9	18.1593828565	0.377413725146	75292.23129105568
airfoil	tournament	8	20.8467829623	0.353863144121	75559.15945577621
airfoil	tournament	0	15.7217940141	0.509613585613	76088.58630633354
airfoil	tournament	1	20.347574569	0.343361256657	76273.25641608238
airfoil	tournament	11	17.7798788989	0.466662444866	76341.47673368454
airfoil	tournament	2	31.0761650056	-0.813963540071	76717.52122402191
airfoil	tournament	19	19.198137241	0.289507687747	76762.21680188179
airfoil	tournament	20	24.7395897709	-0.0152856679328	52076.95011115074
airfoil	tournament	21	19.2653083275	0.179844426466	67811.28597974777
airfoil	tournament	31	25.5009250085	-0.185643895225	40474.37842464447
airfoil	tournament	36	27.8103451765	-0.607733019301	52884.21476817131
airfoil	tournament	22	25.0631896064	-0.365618657278	69941.88025474548
airfoil	tournament	23	20.8264974104	0.170220040815	74358.95532464981
airfoil	tournament	25	21.918439449	0.0388111419623	69467.70434808731
airfoil	tournament	24	23.5719565217	0.0905173656932	75424.93254065514
airfoil	tournament	33	17.0595890144	0.275448400306	68297.4833574295
airfoil	tournament	30	24.4881871244	-0.0159961524074	69897.79215574265
airfoil	tournament	29	20.4502873996	0.195951488608	71767.82350611687
airfoil	tournament	32	27.6937660736	-1.46676988084	70332.46997904778
airfoil	tournament	28	21.1117112919	0.285324670449	72324.38162851334
airfoil	tournament	26	16.8475380268	0.493887846878	73034.23931980133
airfoil	tournament	27	16.6435077931	0.487560168338	73940.72463011742
airfoil	tournament	34	18.773963859	0.319825930765	71850.30263018608
airfoil	tournament	37	17.350990943	0.500970485558	71575.97870397568
airfoil	tournament	38	16.164900031	0.498022579499	71349.64342522621
airfoil	tournament	35	17.4899733217	0.421166540602	72309.73452138901
airfoil	tournament	39	16.4150704829	0.474736230741	71740.26320815086
airfoil	tournament	40	22.8127848788	-0.0434406673386	66952.16069340706
airfoil	tournament	46	27.9464908987	-0.543883588447	17840.119386672974
airfoil	tournament	41	16.023243511	0.441757221947	50832.409160375595
airfoil	tournament	42	18.4202740418	0.3101760859	47695.97099637985
airfoil	tournament	43	25.0950404869	-0.542415212176	36647.365938425064
airfoil	tournament	49	18.8525477844	0.389342847362	23248.72318172455
airfoil	tournament	44	17.1897935405	0.42334770681	32719.44495677948
airfoil	tournament	45	21.1807958008	0.0929051960766	27783.352115392685
airfoil	tournament	47	20.5352445759	0.0753475949294	26812.221811771393
airfoil	tournament	48	17.8655289046	0.309236819003	25259.901243686676
concrete	tournament	49	81.2146141061	0.602303834683	85302.88243222237
concrete	tournament	20	98.5030943536	0.442875266324	94245.20379781723
concrete	tournament	46	99.9747050897	-0.0265408575216	96024.46742272377
concrete	tournament	13	109.447543142	0.436881130935	100421.54662966728
concrete	tournament	42	69.6358382618	0.640106971022	103878.38689827919
concrete	tournament	25	97.4460024073	0.479106113906	106219.64440774918
concrete	tournament	36	99.9954311693	0.499718730418	108062.6208562851
concrete	tournament	35	47.5425250759	0.796271223847	109087.65986466408
concrete	tournament	45	79.0841308154	0.640642083159	109285.29938602448
concrete	tournament	32	70.3669645074	0.585979122684	109918.16757941246
concrete	tournament	40	53.7939360973	0.752270390253	110014.28575730324
concrete	tournament	0	52.1453730453	0.771131352679	110235.96931886673
concrete	tournament	12	117.373570468	0.37578772176	111114.49031352997
concrete	tournament	24	94.3905820895	0.515848883944	111411.60087609291
concrete	tournament	33	56.0885569589	0.756243876487	111520.32460594177
concrete	tournament	44	62.2643896795	0.695760242758	111593.1237757206
concrete	tournament	28	69.6309671422	0.674088222805	111911.59727525711
concrete	tournament	15	57.0371563763	0.749237834282	112013.34426927567
concrete	tournament	37	65.2545069526	0.687029112106	112626.4421172142
concrete	tournament	48	51.3079505418	0.776869851347	112636.8669450283
concrete	tournament	38	63.4214379152	0.685101644751	112797.22587656975
concrete	tournament	18	69.3292168831	0.656886392816	112814.83624339104
concrete	tournament	16	69.0327227582	0.660491335227	112817.8215649128
concrete	tournament	7	55.9160193784	0.780241235864	112866.99351549149
concrete	tournament	22	86.1238577746	0.500655083848	112944.92821550369
concrete	tournament	23	89.4159405698	0.521311587382	113096.26556944847
concrete	tournament	43	61.9477653261	0.735489127642	113105.09265804291
concrete	tournament	27	76.2076103733	0.61120311157	113122.15185332298
concrete	tournament	10	66.406968438	0.682814561384	113194.98385214806
concrete	tournament	34	75.6183964441	0.634034121557	113210.66629099846
concrete	tournament	39	57.4379409755	0.714838299041	113261.87690591812
concrete	tournament	9	106.095866086	0.171244882701	113275.26162695885
concrete	tournament	31	66.3605046511	0.682506769188	113316.70774102211
concrete	tournament	8	81.2582654822	0.526385200475	113363.34174323082
concrete	tournament	1	58.6210716418	0.765180871826	113381.39628267288
concrete	tournament	26	83.1657567233	0.580861356089	113399.01673984528
concrete	tournament	4	62.6396421573	0.724568762036	113403.9566090107
concrete	tournament	6	57.639030334	0.740825327855	113418.79885363579
concrete	tournament	30	67.2098141913	0.629127815065	113447.9757514
concrete	tournament	21	92.3262067428	0.541943322632	113452.51115632057
concrete	tournament	19	50.1361590751	0.759011936455	113461.01512980461
concrete	tournament	17	69.5263350171	0.68011814721	113477.84772372246
concrete	tournament	29	72.1868536859	0.680280917297	113508.6092467308
concrete	tournament	2	44.1418203306	0.80494661338	113511.55083227158
concrete	tournament	3	87.5615222984	0.532935811962	113514.5883936882
concrete	tournament	41	80.2641945654	0.581565493563	113518.96630477905
concrete	tournament	14	88.7194595713	0.346363368373	113519.89009737968
concrete	tournament	5	45.1960740097	0.802027755884	113524.27774739265
concrete	tournament	11	55.0111811949	0.702688641664	113524.6376311779
concrete	tournament	47	52.304209764	0.792665885987	113526.68096065521
enc	tournament	2	7.22594790518	0.911304240598	14606.015751600266
enc	tournament	1	13.0473239813	0.808120943594	15963.74134016037
enc	tournament	6	13.569256622	0.808893304682	17045.751326560974
enc	tournament	9	8.69350035838	0.891850456393	18917.55182170868
enc	tournament	5	11.7409672677	0.863097049182	20007.69759774208
enc	tournament	18	7.26156600824	0.91395638059	24087.798841953278
enc	tournament	17	10.5317046936	0.871802874933	24475.018325567245
enc	tournament	12	10.1337424541	0.87767700334	24574.352545022964
enc	tournament	10	9.67813525329	0.877665743008	24802.389293432236
enc	tournament	4	8.12752794089	0.89872856201	25710.880647420883
enc	tournament	0	5.16722889396	0.938619535311	28420.111857891083
enc	tournament	14	9.24118537419	0.866903318489	29218.621462345123
enc	tournament	11	13.7674542697	0.78951473286	29698.439502954483
enc	tournament	3	5.79910387407	0.9324165771	29808.985408306122
enc	tournament	19	13.5240249077	0.788954853023	30035.99845600128
enc	tournament	7	4.29420743064	0.947184462441	30067.48657822609
enc	tournament	8	5.55957672913	0.934353854162	30376.08838057518
enc	tournament	13	3.61500005275	0.959002175203	30735.567306518555
enc	tournament	15	5.63554709795	0.931886100692	30743.193517684937
enc	tournament	16	4.44776168782	0.948888066712	30847.673375844955
enc	tournament	22	13.8203445284	0.775879303858	22470.312900304794
enc	tournament	38	10.1806364937	0.896568213186	13335.88603258133
enc	tournament	21	4.3898699644	0.951170386567	28830.792624235153
enc	tournament	20	3.72774540891	0.957232699232	30357.057628154755
enc	tournament	23	7.77844198528	0.901940413668	30518.694593906403
enc	tournament	24	6.93130192245	0.925473512464	30127.587370157242
enc	tournament	25	5.73080058092	0.932534199814	26400.019856452942
enc	tournament	33	9.65414134203	0.873682134161	21089.556671142578
enc	tournament	27	5.26575898301	0.932302252233	27888.30168390274
enc	tournament	26	12.4334246237	0.807481239008	29436.837469100952
enc	tournament	28	10.2292743748	0.837906183055	30124.4365773201
enc	tournament	29	5.85429669173	0.936157087228	30334.095620155334
enc	tournament	30	5.77980540386	0.93506327685	28654.27023243904
enc	tournament	37	4.82503200738	0.939742136464	26671.172555685043
enc	tournament	31	9.12137863316	0.89421121311	28580.313530683517
enc	tournament	35	7.24827143407	0.909484215803	27776.06680870056
enc	tournament	32	5.41892808826	0.941349151857	28884.225549936295
enc	tournament	36	7.37657858545	0.910871466021	28589.239604234695
enc	tournament	34	5.26503786651	0.939678130748	29005.089521169662
enc	tournament	39	9.89799047157	0.831062011568	28700.643767118454
enc	tournament	46	11.2410019091	0.810442824132	11385.47587442398
enc	tournament	40	6.04795660251	0.917284091639	23103.298353910446
enc	tournament	42	8.82081572229	0.891054937222	18224.621563911438
enc	tournament	43	12.2489914344	0.842156107929	18812.32481431961
enc	tournament	49	7.24804743347	0.910448515191	9974.18405866623
enc	tournament	41	6.82616657314	0.918809107264	19901.43579006195
enc	tournament	47	5.59934608213	0.934597312794	13893.070789575577
enc	tournament	44	11.1798298183	0.856857995537	15470.685897111893
enc	tournament	45	10.2161024958	0.850677596222	14889.907992839813
enc	tournament	48	5.15762614673	0.943075049245	12728.202756404877
enh	tournament	19	3.74663938811	0.967869203143	53743.82309770584
enh	tournament	14	10.2406377195	0.894294693441	60792.65530824661
enh	tournament	17	15.1355510729	0.759664935058	68774.9495601654
enh	tournament	6	6.46677049783	0.935649816086	69094.36824512482
enh	tournament	4	4.11668965572	0.954514052768	72103.17984819412
enh	tournament	18	6.59145750653	0.916505584637	74146.18362522125
enh	tournament	3	6.70720448018	0.92686750301	77610.84880638123
enh	tournament	16	5.52197461085	0.948818552599	78854.78803777695
enh	tournament	2	6.95257927486	0.926520521098	79713.93653488159
enh	tournament	11	6.12175116259	0.936122711261	81131.94172787666
enh	tournament	5	9.17103161012	0.90814896646	81387.11613798141
enh	tournament	10	11.7976724934	0.832137539605	81467.82161092758
enh	tournament	12	7.94858926556	0.918789835681	83003.87732958794
enh	tournament	15	5.67743067716	0.942203206791	85603.08613753319
enh	tournament	8	9.90784710352	0.853500556561	86649.18595051765
enh	tournament	1	5.82193862322	0.936970007029	87010.68816781044
enh	tournament	9	2.30027795312	0.977098836674	87510.02536320686
enh	tournament	7	5.12137468313	0.940999581521	87913.80587410927
enh	tournament	13	2.73813044568	0.972868133031	88825.28590226173
enh	tournament	0	3.31809595861	0.965860781928	89662.39208388329
enh	tournament	20	13.7541325024	0.805035722369	35998.09001302719
enh	tournament	21	10.2880098008	0.868505466977	42357.41881108284
enh	tournament	27	10.3740454462	0.88525356989	42067.43379163742
enh	tournament	24	15.1109186706	0.78002725722	58001.79563164711
enh	tournament	35	13.6723674755	0.811522569867	53301.54991555214
enh	tournament	31	8.5701996759	0.874177527426	69317.59754872322
enh	tournament	22	12.7214732315	0.859439158534	84491.29738759995
enh	tournament	23	4.46878920371	0.953684316727	86843.19890999794
enh	tournament	26	12.3847947807	0.819221808499	80853.62256336212
enh	tournament	32	3.58215551473	0.961295821186	75642.4260442257
enh	tournament	25	2.90556782979	0.970102316003	86008.89791107178
enh	tournament	28	4.49851300457	0.955174164084	82405.8750743866
enh	tournament	30	10.5343103846	0.891816551906	80994.6847217083
enh	tournament	33	16.0948148414	0.840264469555	79530.86986637115
enh	tournament	40	5.09400620403	0.947250736496	78422.24472236633
enh	tournament	34	2.97617187845	0.970164557681	82282.08356499672
enh	tournament	29	5.91700999391	0.938659843067	88082.65810751915
enh	tournament	36	4.42306440342	0.955868287526	82117.21490335464
enh	tournament	39	3.66017626704	0.963026393877	81653.58507037163
enh	tournament	37	9.78184738762	0.847675477235	83540.78472709656
enh	tournament	38	5.28376779799	0.943113024054	83278.12575626373
enh	tournament	41	3.61057818709	0.964388259551	74021.75093364716
enh	tournament	42	6.42264588902	0.915180770484	56902.46962761879
enh	tournament	43	6.69985738683	0.915224365342	51002.625718832016
enh	tournament	45	13.2186218908	0.853387204297	33386.23409795761
enh	tournament	44	2.51690125902	0.971979514716	47754.51305937767
enh	tournament	46	5.98252853274	0.918955273109	36957.24939990044
enh	tournament	49	5.14795571555	0.944249878524	31990.314909219742
enh	tournament	47	5.01766629174	0.94922009405	35496.601644039154
enh	tournament	48	2.14241284449	0.980391585997	33247.312141895294
housing	tournament	19	38.4317809098	-0.00597270619736	30278.40727710724
housing	tournament	12	35.0716352349	0.479341935878	38243.27610397339
housing	tournament	8	26.2343580617	0.320962908194	41048.26033902168
housing	tournament	6	37.463713665	0.261477809357	64182.95738077164
housing	tournament	0	41.3770709382	0.535091381921	65050.38891839981
housing	tournament	9	41.4060918772	0.327760387835	65361.76653838158
housing	tournament	11	17.7853318368	0.734169050895	65595.99948692322
housing	tournament	4	30.2520164309	0.686696890656	66000.93186068535
housing	tournament	1	19.8613426151	0.673294387475	66238.95447301865
housing	tournament	3	18.451755929	0.712359225607	67874.69714975357
housing	tournament	15	22.407762183	0.635956776079	69351.55362510681
housing	tournament	13	16.8573121415	0.700971124711	69682.2794892788
housing	tournament	5	21.6649484055	0.705751458293	70127.16533327103
housing	tournament	17	26.700459059	0.487511832885	70754.09504199028
housing	tournament	16	33.3707667902	0.46976546524	70853.01697325706
housing	tournament	14	19.2108128149	0.659622398224	71462.39117240906
housing	tournament	10	18.9095374627	0.79043325877	71608.5398273468
housing	tournament	2	20.1042394234	0.684565752073	71965.98663878441
housing	tournament	7	17.0583037879	0.743192442495	72270.3260538578
housing	tournament	18	19.5890787246	0.745544753561	72656.82615232468
housing	tournament	22	31.4947840202	0.535717920821	44704.84742689133
housing	tournament	20	23.210495262	0.636150868497	63102.40076875687
housing	tournament	21	28.821895989	0.649421022003	59854.995606422424
housing	tournament	33	54.8161970748	-0.309174527169	45174.1319732666
housing	tournament	26	17.1952897465	0.750854355965	50732.38796162605
housing	tournament	23	26.1238286222	0.504475391002	52145.66951084137
housing	tournament	31	13.6200659797	0.773382161602	47101.50826764107
housing	tournament	29	20.9502235529	0.700310039137	50375.29075169563
housing	tournament	24	26.2498727022	0.691909412832	53366.68522191048
housing	tournament	28	9.95430292716	0.874668775174	52268.164324998856
housing	tournament	27	27.0103051076	0.723260800445	52954.399891376495
housing	tournament	25	25.1379019172	0.654825426117	53793.13238763809
housing	tournament	36	25.5526859767	0.641642783946	48053.48423743248
housing	tournament	35	26.9663536984	0.608035450777	48508.54225611687
housing	tournament	30	21.5474767892	0.674377939851	51486.210307359695
housing	tournament	32	19.1385091071	0.704305843632	51040.51766896248
housing	tournament	34	19.4082947022	0.754111965245	50556.95479941368
housing	tournament	37	85.159783252	0.22111378345	49722.51022171974
housing	tournament	38	25.1731953417	0.58965520543	49642.92740678787
housing	tournament	39	19.5354943409	0.711818411756	49277.290342092514
housing	tournament	40	19.8604521025	0.728375895201	39008.59750843048
housing	tournament	41	31.3840088304	0.374522462785	31413.149361133575
housing	tournament	44	35.7582105619	0.195168718989	9713.797629356384
housing	tournament	42	14.5696522126	0.745186114706	28749.33144235611
housing	tournament	43	26.7691262834	0.647111751127	15203.756617546082
housing	tournament	49	33.9525972631	0.485193532816	12744.787775278091
housing	tournament	45	21.0955966959	0.718751220804	14950.85683465004
housing	tournament	46	14.2862380045	0.801660625287	14505.719933271408
housing	tournament	48	25.7580267087	0.50870175693	12969.124394416809
housing	tournament	47	10.8446520927	0.807749771094	13207.577391386032
tower	tournament	3	0.228319204578	0.633973871452	43047.265845775604
tower	tournament	1	0.273290459719	0.613918384849	51463.13616132736
tower	tournament	11	0.246728397977	0.661128247806	71235.4463558197
tower	tournament	6	0.210250199346	0.697432988321	72332.07407402992
tower	tournament	0	0.283487483554	0.575115967468	73661.57076573372
tower	tournament	7	0.227852913422	0.708598036771	78625.01314783096
tower	tournament	19	0.311101829034	0.561511398848	83001.14379692078
tower	tournament	18	0.121179036716	0.855155063969	83159.03291320801
tower	tournament	4	0.216726634869	0.738686346048	83759.45053219795
tower	tournament	13	0.232556703689	0.722811534647	84079.99816679955
tower	tournament	5	0.233725271033	0.696034604854	84699.38282203674
tower	tournament	10	0.226280807538	0.717481034566	84985.84380936623
tower	tournament	12	0.133676904968	0.84729056982	85346.29723644257
tower	tournament	16	0.117073543383	0.879547736147	85544.8369038105
tower	tournament	8	0.157276190245	0.797463049386	85613.50283837318
tower	tournament	9	0.195400949299	0.735855665645	85730.06030917168
tower	tournament	14	0.195077089068	0.703626001108	86008.46580886841
tower	tournament	15	0.221802603697	0.650902168128	86830.96352052689
tower	tournament	2	0.236725798118	0.702362731169	87195.63871526718
tower	tournament	17	0.193479092643	0.73648334207	87855.33495497704
tower	tournament	21	0.279968832712	0.546825523786	76782.9806239605
tower	tournament	20	0.124881016642	0.848235090699	86439.17992448807
tower	tournament	23	0.284737732008	0.619343767687	57335.9051322937
tower	tournament	22	0.295733514159	0.543166179388	58624.02206778526
tower	tournament	24	0.136401453569	0.835234667457	69195.6070549488
tower	tournament	36	0.102142640471	0.876696826894	67031.54885196686
tower	tournament	25	0.290824255185	0.595645125013	78435.68902206421
tower	tournament	37	0.145761517458	0.829138468603	76498.54630994797
tower	tournament	35	0.180066088221	0.785063005538	78939.9191300869
tower	tournament	38	0.28559973438	0.509909836921	78180.14619469643
tower	tournament	33	0.26844894942	0.583248705121	80914.27790307999
tower	tournament	32	0.316812561441	0.469713490631	81219.75100827217
tower	tournament	29	0.244750162426	0.698396055529	85021.18200659752
tower	tournament	39	0.121383746858	0.849483958741	81316.69602799416
tower	tournament	26	0.270417222073	0.547614612218	86299.77315115929
tower	tournament	31	0.122676548218	0.859514143343	84605.26714372635
tower	tournament	27	0.186846627873	0.773473554949	86506.93101024628
tower	tournament	28	0.10606817763	0.885248306027	86713.40076255798
tower	tournament	34	0.27669792957	0.564671721363	84872.7553062439
tower	tournament	30	0.219826816234	0.714951238717	86257.28680205345
tower	tournament	42	0.198278226763	0.75272509793	49496.89815545082
tower	tournament	40	0.302318605708	0.484352938371	61628.496908426285
tower	tournament	41	0.111551913392	0.878304356856	63146.1951751709
tower	tournament	43	0.25021272651	0.56842774377	62843.147297143936
tower	tournament	44	0.212171927538	0.734601748793	54187.683406591415
tower	tournament	45	0.259610097645	0.624339512276	44592.68304681778
tower	tournament	46	0.316932247916	0.570221641062	41297.720692157745
tower	tournament	47	0.265999600288	0.593438961239	37444.671023368835
tower	tournament	49	0.197216156108	0.702930811689	35724.793575286865
tower	tournament	48	0.254439464638	0.542509830367	36540.62209272385
uball5d	tournament	17	0.0252208047144	-1.03149261726	27628.4385035038
uball5d	tournament	18	0.0328320487203	-3.46037938317	41412.20495390892
uball5d	tournament	5	0.0246471206239	-0.591332066327	47397.124995946884
uball5d	tournament	7	0.0262232483341	-0.706539628414	50690.14039516449
uball5d	tournament	4	0.024742373775	-0.966619224728	52880.94558286667
uball5d	tournament	8	0.0311143978628	-3.36641606876	54097.95492529869
uball5d	tournament	11	0.0241696249252	-0.205896220187	54638.63682985306
uball5d	tournament	10	0.0254071565818	-1.02713635335	60477.52836537361
uball5d	tournament	16	0.0070299616787	0.75550533264	61867.56416392326
uball5d	tournament	6	0.018804674393	0.349361055879	64555.80045199394
uball5d	tournament	2	0.00873854982768	0.610393291161	65607.81566929817
uball5d	tournament	14	0.00622642956285	0.797841079779	70130.40064144135
uball5d	tournament	1	0.0204747161451	-0.325909901921	73617.05123639107
uball5d	tournament	3	0.0144188558394	0.340042427036	73731.39351153374
uball5d	tournament	13	0.0088879190089	0.694350152213	74394.11204218864
uball5d	tournament	15	0.0147004503798	0.346557829568	74756.75881433487
uball5d	tournament	9	0.0152674434082	0.474911060424	74759.87062215805
uball5d	tournament	12	0.00447242185867	0.883295965376	75440.95102572441
uball5d	tournament	0	0.00610377025373	0.809392536735	76795.75525021553
uball5d	tournament	19	0.0135185462742	0.516529759411	76995.6114077568
uball5d	tournament	20	0.0235292071997	-0.857818138516	71385.0394589901
uball5d	tournament	22	0.0279097519375	-3.21660028322	53009.53266334534
uball5d	tournament	33	0.0306916750977	-3.42234701279	30359.59824347496
uball5d	tournament	21	0.014504463209	0.415033305192	64335.29831433296
uball5d	tournament	24	0.0192898466999	-0.0263317631717	61975.15309000015
uball5d	tournament	23	0.0177635124896	-0.185967978573	73469.64136362076
uball5d	tournament	25	0.00766663160287	0.759904861455	73247.72179031372
uball5d	tournament	38	0.0300769930995	-3.43208060859	51939.69895553589
uball5d	tournament	34	0.0309588955513	-10.0344055987	56039.36060118675
uball5d	tournament	26	0.00704429226203	0.749758625621	77535.61623167992
uball5d	tournament	29	0.0297135770924	-3.36000618211	71888.24454140663
uball5d	tournament	27	0.00804050518734	0.731580032427	77706.0054166317
uball5d	tournament	28	0.0140022151339	-0.253784428141	77557.14294266701
uball5d	tournament	30	0.0216009511176	-0.272734964707	75954.54080939293
uball5d	tournament	44	0.0361090317614	0.0	29790.583483219147
uball5d	tournament	32	0.00821504170324	0.702723249933	71503.00506877899
uball5d	tournament	31	0.00776634724014	0.737897855943	76050.86474919319
uball5d	tournament	36	0.00731609699342	0.752502260253	73086.37516760826
uball5d	tournament	39	0.00401941130643	0.881198013833	72009.24710083008
uball5d	tournament	35	0.00726981408478	0.660201129572	74542.42698073387
uball5d	tournament	37	0.00627872344726	0.801246569705	73991.41632771492
uball5d	tournament	40	0.0210773585861	-1.14236916215	52043.06247925758
uball5d	tournament	41	0.00458234190131	0.863573939659	58299.41108036041
uball5d	tournament	48	0.0307792429444	-3.89696994114	29416.048761367798
uball5d	tournament	43	0.0246466686152	-0.8117920558	54362.73299074173
uball5d	tournament	46	0.0150228904907	0.343821005279	32874.59643411636
uball5d	tournament	49	0.0251551068596	-1.20279333763	28208.651214122772
uball5d	tournament	42	0.00724992620407	0.759740250862	56294.22349882126
uball5d	tournament	45	0.015495159685	0.274039979412	41483.43153095245
uball5d	tournament	47	0.00381663525913	0.890045521824	38128.603914022446
yacht	tournament	6	21.6614760009	0.837929876378	20521.624532222748
yacht	tournament	12	6.54301946631	0.969900204128	29116.96503353119
yacht	tournament	4	5.71601923586	0.974458091592	31540.09454226494
yacht	tournament	16	4.94889656023	0.978751569153	36019.33629202843
yacht	tournament	1	3.26748790892	0.982718854325	43530.1350839138
yacht	tournament	9	3.44760751599	0.984015224418	51454.36201500893
yacht	tournament	13	2.89802628027	0.985213847566	51679.636823654175
yacht	tournament	15	3.67746081817	0.98715929984	52297.089049100876
yacht	tournament	8	9.76194245479	0.946885860354	55961.12849736214
yacht	tournament	18	2.55105298187	0.989551591127	56478.90501713753
yacht	tournament	17	2.42110118115	0.990198908903	56781.34753847122
yacht	tournament	5	1.11665755917	0.994213364312	57839.61571097374
yacht	tournament	2	3.3047379663	0.985704576624	57846.4124379158
yacht	tournament	14	2.25214530197	0.989604262953	58133.086339235306
yacht	tournament	7	4.30544850054	0.980264432428	58336.41131687164
yacht	tournament	10	5.93712771043	0.97407837644	58770.0854742527
yacht	tournament	0	6.79852084918	0.95838094747	58930.1273624897
yacht	tournament	19	5.16317557835	0.978040829566	59713.07780909538
yacht	tournament	3	3.10341713116	0.987019114098	60046.186317920685
yacht	tournament	11	3.17098374011	0.981982932804	60091.851769924164
yacht	tournament	23	3.48224485191	0.986120184336	29035.28154039383
yacht	tournament	22	2.59225207736	0.988087460798	34186.577305316925
yacht	tournament	20	1.93601169522	0.991683270401	47880.37419962883
yacht	tournament	25	8.55906858333	0.962295552777	21202.79614329338
yacht	tournament	32	14.3519318119	0.932137536335	15916.01595401764
yacht	tournament	21	3.78386665104	0.984797048419	47801.023433208466
yacht	tournament	28	4.50349739299	0.979769626457	23495.99764275551
yacht	tournament	39	4.55367002873	0.976705920787	21530.558538913727
